pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,movement_label,phase_kind,repetition,session_id,subject_id,board_id,sampling_rate_hz
2026-06-18T23:02:22.714,3.5177,141130,27923,3847,3811,3019,1682,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.813,3.6168,141135,27924,5,2,0,1928,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.908,3.7118,141140,27925,3851,2827,3765,1687,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.915,3.7182,141145,27926,3830,3807,3775,1617,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.002,3.8054,141150,27927,0,0,0,1881,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.007,3.8100,141155,27928,0,0,1113,1823,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.088,3.8913,141160,27929,3856,3815,3767,1587,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.093,3.8962,141165,27930,0,0,0,1779,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.098,3.9010,141170,27931,0,0,0,1912,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.102,3.9052,141175,27932,3849,3831,3805,1591,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.186,3.9898,141180,27933,3845,3823,3183,1687,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.273,4.0764,141185,27934,0,0,0,1933,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.361,4.1642,141190,27935,3829,2520,3781,1687,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.366,4.1694,141195,27936,3824,3811,3785,1615,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.370,4.1737,141200,27937,0,0,0,1885,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.374,4.1777,141205,27938,0,0,1047,1827,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.461,4.2642,141210,27939,3842,3807,3773,1581,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.465,4.2683,141215,27940,0,0,0,1792,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.469,4.2719,141220,27941,0,0,0,1913,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.558,4.3612,141225,27942,3840,3807,3775,1591,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.562,4.3658,141230,27943,3853,3804,3207,1675,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.568,4.3717,141235,27944,0,0,0,1943,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.658,4.4619,141240,27945,3860,2335,3790,1687,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.664,4.4669,141245,27946,3853,3831,3813,1615,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.751,4.5546,141250,27947,0,0,0,1875,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.842,4.6455,141255,27948,0,0,789,1831,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:23.936,4.7396,141260,27949,3861,3836,3791,1599,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.018,4.8218,141265,27950,0,76,0,1781,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.101,4.9046,141270,27951,0,0,0,1917,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.105,4.9086,141275,27952,3831,3814,3785,1589,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.187,4.9906,141280,27953,3863,3819,3359,1675,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.192,4.9956,141285,27954,0,0,0,1932,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.283,5.0862,141290,27955,3847,2056,3797,1700,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:24.296,5.0997,141295,27956,3827,3813,3787,1611,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
